qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
GMR-ablp-F1	3R	100.000	11	0	0	4	14	9942529	9942539	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	10033306	10033316	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	10221342	10221352	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	10249037	10249047	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	10355135	10355145	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	10552254	10552264	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	10748120	10748130	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	10896045	10896055	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	10947118	10947128	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	10997343	10997353	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	11	21	12293221	12293231	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	12714069	12714079	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	12866267	12866277	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	12875263	12875273	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	5	19	13082130	13082144	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	13117609	13117619	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	13144136	13144146	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	13172394	13172404	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	13507828	13507838	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	13512868	13512878	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	13598434	13598444	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	13696075	13696085	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	14029972	14029982	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	14045935	14045945	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	12	22	14046644	14046654	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	14111200	14111210	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	14111470	14111480	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	14291548	14291558	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	14691595	14691605	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	14825152	14825162	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	15104612	15104622	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	15153853	15153863	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	15399707	15399717	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	15506380	15506390	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	15653151	15653161	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	16223983	16223993	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	16324731	16324741	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	5	19	16423468	16423482	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	16583283	16583293	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	16776461	16776471	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	16786357	16786367	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	16875034	16875044	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	16899859	16899869	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	16971439	16971449	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	11	21	17017889	17017899	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	7	21	17256041	17256055	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	17318880	17318890	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	17398224	17398234	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	17835964	17835974	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	17896612	17896622	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	16	26	17966987	17966997	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	18056882	18056892	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	18108046	18108056	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	18506227	18506237	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	18632168	18632178	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	18660290	18660300	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	18748212	18748222	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	18811423	18811433	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	16	26	18865993	18866003	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	18926227	18926237	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	17	27	19978012	19978022	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	16	26	20819531	20819541	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	20875730	20875740	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	20973088	20973098	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	21011377	21011387	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	21217527	21217537	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	21380858	21380868	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	21380867	21380877	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	21618117	21618127	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	21726330	21726340	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	22038339	22038349	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	22399371	22399381	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	22550765	22550775	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	22731850	22731860	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	22792236	22792246	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	23016423	23016433	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	12	22	23443729	23443739	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	23540532	23540542	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	24686806	24686816	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	6	20	24809369	24809383	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	8	22	24850546	24850560	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	25236597	25236607	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	25236796	25236806	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	25309216	25309226	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	5	19	25464226	25464240	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	25610917	25610927	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	25662616	25662626	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	25733976	25733986	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	25882513	25882523	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	25996296	25996306	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	17	27	26154770	26154780	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	26184876	26184886	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	26613811	26613821	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	9	19	26646480	26646490	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	26667530	26667540	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	26670629	26670639	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	26992550	26992560	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	14	24	27153070	27153080	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	28026740	28026750	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	28232111	28232121	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	28534113	28534123	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	28730836	28730846	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	28748323	28748333	349	22.3	27
GMR-ablp-F1	3R	93.333	15	1	0	7	21	28804561	28804575	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	28877725	28877735	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	17	27	29056252	29056262	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	29243922	29243932	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	29465539	29465549	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	29673754	29673764	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	29728497	29728507	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	29918497	29918507	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	30075930	30075940	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	30081104	30081114	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	30129408	30129418	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	30353416	30353426	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	30476245	30476255	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	30508747	30508757	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	30792143	30792153	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	30879921	30879931	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	31348489	31348499	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	31412182	31412192	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	31895377	31895387	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	31911026	31911036	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	8	18	32067551	32067561	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	32298477	32298487	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	32363694	32363704	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	32364285	32364295	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	7	17	32636586	32636596	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	3	13	32780498	32780508	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	17	27	32853760	32853770	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	33152585	33152595	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	1	11	33238794	33238804	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	9	19	33247121	33247131	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	33430441	33430451	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	33521179	33521189	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	33626057	33626067	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	10	20	33694103	33694113	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	15	25	33978363	33978373	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	9	19	34077279	34077289	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	34077924	34077934	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	5	15	34322698	34322708	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	4	14	34458451	34458461	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	34850792	34850802	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	11	21	34936968	34936978	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	2	12	35079212	35079222	349	22.3	27
GMR-ablp-F1	3R	100.000	11	0	0	6	16	35370269	35370279	349	22.3	27
GMR-ablp-F1	2L	95.000	20	1	0	1	20	3556324	3556343	0.36	32.2	27
GMR-ablp-F1	2L	100.000	14	0	0	6	19	8872465	8872452	5.6	28.2	27
GMR-ablp-F1	2L	100.000	14	0	0	6	19	21076201	21076188	5.6	28.2	27
GMR-ablp-F1	2L	100.000	14	0	0	4	17	1370790	1370803	5.6	28.2	27
GMR-ablp-F1	2L	100.000	14	0	0	2	15	12840536	12840549	5.6	28.2	27
GMR-ablp-F1	2L	100.000	13	0	0	7	19	234590	234578	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	8	20	820365	820353	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	1	13	5214861	5214849	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	2	14	6531277	6531265	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	2	14	9012266	9012254	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	2	14	11037628	11037616	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	9	21	11857221	11857209	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	3	15	14860778	14860766	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	7	19	19385019	19385007	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	3	15	21169509	21169497	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	5	17	3280601	3280613	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	4	16	14812512	14812524	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	10	22	19902666	19902678	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	10	22	21091345	21091357	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	3	15	22894975	22894987	22	26.3	27
GMR-ablp-F1	2L	100.000	13	0	0	3	15	23252803	23252815	22	26.3	27
GMR-ablp-F1	2L	100.000	12	0	0	12	23	137789	137778	88	24.3	27
GMR-ablp-F1	2L	93.750	16	1	0	11	26	476605	476590	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	757585	757574	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	1087583	1087572	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	1567471	1567460	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	1631448	1631437	88	24.3	27
GMR-ablp-F1	2L	93.750	16	1	0	1	16	3342434	3342419	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	3673727	3673716	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	4169408	4169397	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	1	12	4445414	4445403	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	5099601	5099590	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	5682425	5682414	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	3	14	5979721	5979710	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	7791659	7791648	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	10	21	7897627	7897616	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	8698568	8698557	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	2	13	8933166	8933155	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	1	12	9833002	9832991	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	6	17	11068150	11068139	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	6	17	13198513	13198502	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	13437189	13437178	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	3	14	14929611	14929600	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	3	14	15328877	15328866	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	16427756	16427745	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	18187595	18187584	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	18656416	18656405	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	18741895	18741884	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	8	19	18864624	18864613	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	19014932	19014921	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	19539422	19539411	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	2	13	20057399	20057388	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	20758289	20758278	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	6	17	20774133	20774122	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	12	23	21100436	21100425	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	22381640	22381629	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	2	13	22702966	22702955	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	1	12	22824376	22824365	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	8	19	320892	320903	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	561099	561110	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	12	23	582344	582355	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	1934979	1934990	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	2126610	2126621	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	2244931	2244942	88	24.3	27
GMR-ablp-F1	2L	93.750	16	1	0	4	19	2548474	2548489	88	24.3	27
GMR-ablp-F1	2L	93.750	16	1	0	4	19	2736483	2736498	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	3444647	3444658	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	3716883	3716894	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	10	21	4097061	4097072	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	4099607	4099618	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	1	12	4263332	4263343	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	4594855	4594866	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	4628965	4628976	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	4666261	4666272	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	3	14	5350177	5350188	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	6240348	6240359	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	6	17	6594511	6594522	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	14	25	8446214	8446225	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	8717288	8717299	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	8	19	9406198	9406209	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	9613259	9613270	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	10875828	10875839	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	1	12	11252264	11252275	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	11895025	11895036	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	8	19	12439332	12439343	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	12512990	12513001	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	13626310	13626321	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	13758750	13758761	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	13789596	13789607	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	13952771	13952782	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	7	18	14428552	14428563	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	6	17	15495704	15495715	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	17043344	17043355	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	9	20	17307017	17307028	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	17932909	17932920	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	18069127	18069138	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	4	15	18736090	18736101	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	12	23	19231625	19231636	88	24.3	27
GMR-ablp-F1	2L	93.750	16	1	0	9	24	19340728	19340743	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	6	17	19459773	19459784	88	24.3	27
GMR-ablp-F1	2L	93.750	16	1	0	1	16	19816971	19816986	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	20607377	20607388	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	15	26	20788232	20788243	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	3	14	21143366	21143377	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	21864030	21864041	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	11	22	22504836	22504847	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	2	13	22557454	22557465	88	24.3	27
GMR-ablp-F1	2L	100.000	12	0	0	5	16	23918168	23918179	88	24.3	27
GMR-ablp-F1	2L	100.000	11	0	0	3	13	134612	134602	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	17	27	1032549	1032539	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	1085208	1085198	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	9	19	1983855	1983845	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	15	25	2097374	2097364	349	22.3	27
GMR-ablp-F1	2L	93.333	15	1	0	6	20	2428297	2428283	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	2635214	2635204	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	2697860	2697850	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	2743107	2743097	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	11	21	3154609	3154599	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	3244615	3244605	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	3317292	3317282	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	3330974	3330964	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	2	12	3896894	3896884	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	4135767	4135757	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	4140055	4140045	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	8	18	4281580	4281570	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	5278744	5278734	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	5476588	5476578	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	5600579	5600569	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	5760429	5760419	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	17	27	6057683	6057673	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	6113205	6113195	349	22.3	27
GMR-ablp-F1	2L	93.333	15	1	0	4	18	6225372	6225358	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	6429079	6429069	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	2	12	6632152	6632142	349	22.3	27
GMR-ablp-F1	2L	93.333	15	1	0	7	21	6713229	6713215	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	6719574	6719564	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	3	13	6802474	6802464	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	7486528	7486518	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	7600813	7600803	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	7707472	7707462	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	8209416	8209406	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	8459004	8458994	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	8476950	8476940	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	8521283	8521273	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	9116113	9116103	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	9270183	9270173	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	9584749	9584739	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	2	12	10936388	10936378	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	11014551	11014541	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	11160031	11160021	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	15	25	11164633	11164623	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	1	11	11255083	11255073	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	8	18	11732526	11732516	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	11823541	11823531	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	11863907	11863897	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	12079548	12079538	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	12405067	12405057	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	12477184	12477174	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	12487178	12487168	349	22.3	27
GMR-ablp-F1	2L	93.333	15	1	0	12	26	12809321	12809307	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	7	17	13107865	13107855	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	3	13	13109853	13109843	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	15	25	13195248	13195238	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	3	13	13505521	13505511	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	15	25	13563343	13563333	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	4	14	13643920	13643910	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	13697893	13697883	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	1	11	13729115	13729105	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	5	15	13780636	13780626	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	6	16	13815866	13815856	349	22.3	27
GMR-ablp-F1	2L	100.000	11	0	0	13	23	13898364	13898354	349	22.3	27
